_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,business_category,business_category:confidence,description_available,description_available:confidence,website_match_yn,website_match_yn:confidence,orig__canary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,billing_country,business_category_gold,business_name,description_available_gold,google1_correct_website,google1_correct_website_found,google1_correct_website_found_gold,google1_correct_website_foundconfidence,google1_correct_website_gold,google1_correct_website_worker_input,google1_correct_website_worker_inputconfidence,google1_correct_websiteconfidence,website,website_match_yn_gold
474831468,FALSE,,finalized,3,6/4/14 15:07,Auto,0.7141,yes,1,website_yes_match,1,,FALSE,5/28/14 17:50,3,470791086,finalized,Italy,,Innocean - Italy,,http://innocean.eu/,yes,,0.6538,,www.innocean.eu,0.2263,0.3462,,
474831469,FALSE,,finalized,3,6/4/14 13:27,Other,0.6941,yes,1,website_yes_match,1,,FALSE,5/28/14 18:28,4,470791094,finalized,United States,,inSegment,,http://insegment.com/,yes,,1,,www.insegment.com,0.75,1,http://insegment.com/,
474831470,FALSE,,finalized,3,6/4/14 22:18,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:59,3,470795492,finalized,United States,,Wing - Miami,,http://insidewing.com/,yes,,0.68,,www.insidewing.com,0.2448,0.68,http://www.insidewing.com/,
474831471,FALSE,,finalized,4,6/4/14 12:33,Other,0.5683,yes,1,website_yes_match,1,,FALSE,5/28/14 19:42,3,470795493,finalized,United States,,Wing - NY,,http://insidewing.com/,yes,,0.6983,,www.insidewing.com,0.2709,0.6983,http://www.insidewing.com/,
474831472,FALSE,,finalized,3,6/4/14 10:46,Retail,0.6017,yes,1,website_yes_match,1,,FALSE,5/28/14 17:49,3,470791095,finalized,United States,,Insight,,http://insight.com/,yes,,0.6923,,www.insight.com,0.2396,0.6923,,
474831473,FALSE,,finalized,3,6/4/14 14:41,Other,0.7353,yes,1,website_yes_match,1,,FALSE,5/28/14 18:06,3,470791105,finalized,Italy,,InTarget Group Srl - Italy,,http://intargetgroup.net/,yes,,1,,www.intargetgroup.net,0.64,1,http://www.intargetgroup.net/,
474831474,FALSE,,finalized,3,6/4/14 15:04,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:33,3,470794623,finalized,United States,,The Integer Group (Denver),,http://integer.com/,yes,,1,,www.integer.com,0.3333,0.6667,integer.com,
474831475,FALSE,,finalized,3,6/4/14 10:40,Retail,0.6609,yes,1,website_yes_match,1,,FALSE,5/28/14 18:46,3,470791106,finalized,United States,,Integer - IL,,http://integer.com/,yes,,0.64,,www.integer.com/,0.2304,0.64,www.integer.com,
474831476,FALSE,,finalized,3,6/4/14 10:29,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:29,3,470791114,finalized,United States,,Integrous Marketing,,http://integrousmarketing.com/,yes,,1,,www.integrousmarketing.com/,0.3478,1,integrousmarketing.com,
474831477,FALSE,,finalized,3,6/5/14 0:34,Retail,0.7136,yes,1,website_yes_match,1,,FALSE,5/28/14 19:55,4,470791115,finalized,United States,,Intel Corporation,,http://intel.com/,yes,,1,,www.intel.com,0.7452,1,www.intel.com,
474831478,FALSE,,finalized,3,6/4/14 8:45,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:51,3,470791138,finalized,Italy,,Inter Milan - Italy,,http://inter.it/,yes,,1,,www.inter.it,0.35,0.7,,
474831479,FALSE,,finalized,3,6/4/14 22:54,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:49,3,470791124,finalized,United States,,Interactive One,,http://interactiveone.com/,yes,,1,,www.interactive-one.com,0.3333,0.6667,http://interactiveone.com/,
474831480,FALSE,,finalized,3,6/4/14 15:20,Travel,0.6293,yes,1,website_yes_match,1,,FALSE,5/28/14 20:40,3,470791130,finalized,Switzerland,,Interhome AG - Swizerland,,http://interhome.com/,yes,,1,,www.interhome.com,0.3462,0.6538,http://www.interhome.com/,
474831481,FALSE,,finalized,3,6/5/14 0:29,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:26,3,470791146,finalized,United States,,Internet Marketing Inc,,http://internetmarketinginc.com/,yes,,1,,www.internetmarketinginc.com,0.3462,1,www.internetmarketinginc.com,
474831482,FALSE,,finalized,3,6/4/14 11:27,Financial Services,0.689,yes,1,website_yes_match,1,,FALSE,5/28/14 22:25,3,470791151,finalized,Germany,,internetwarriors GmbH - Germany,,http://internetwarriors.de/,yes,,1,,www.internetwarriors.de,0.375,0.75,http://www.internetwarriors.de/,
474831483,FALSE,,finalized,3,6/4/14 8:22,Retail,0.378,yes,1,website_yes_match,1,,FALSE,5/28/14 19:40,3,470791153,finalized,Germany,,Internorm - Germany,,http://internorm.com/,yes,,1,,www.internorm.com,0.375,0.7083,,
474831484,FALSE,,finalized,3,6/4/14 9:55,Financial Services,0.6562,yes,1,website_yes_match,1,,FALSE,5/28/14 21:23,3,470791158,finalized,United States,,Intersections Inc.,,http://intersections.com/,yes,,1,,www.intersections.com,0.3618,1,www.intersections.com,
474831485,FALSE,,finalized,3,6/4/14 8:56,Other,0.6459,yes,1,website_yes_match,1,,FALSE,5/28/14 20:54,3,470791162,finalized,Germany,,Interwetten - Germany,,https://interwetten.com/de/sportwetten/default.aspx,yes,,1,,www.interwetten.com,0.3462,0.3462,,
474831486,FALSE,,finalized,3,6/4/14 14:44,Other,0.379,yes,1,website_yes_match,1,,FALSE,5/28/14 18:38,3,470791164,finalized,,,INTL FC Stone Inc.,,https://intlfcstone.com/,yes,,1,,www.intlfcstone.com,0.36,0.64,,
474831487,FALSE,,finalized,3,6/4/14 9:53,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:02,3,470791170,finalized,United States,,Inventiv Health,,http://inventivhealth.com/,yes,,1,,www.inventivhealth.com,0.3478,1,http://www.inventivhealth.com/,
474831488,FALSE,,finalized,3,6/4/14 21:43,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:44,3,470791177,finalized,United States,,Invisalign,,http://invisalign.com/,yes,,1,,www.invisalign.com/,0.3333,1,http://www.invisalign.com/,
474831489,FALSE,,finalized,3,6/4/14 22:41,Other,0.625,yes,1,website_yes_match,1,,FALSE,5/28/14 19:21,4,470791178,finalized,Germany,,Invisalign - Germany,,http://invisalign.de/,yes,,1,,www.invisalign.de,0.5455,0.8182,,
474831490,FALSE,,finalized,3,6/4/14 23:00,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:54,3,470791180,finalized,Hungary,,Invitel - Hungary,,http://invitel.hu/,yes,,1,,www.invitel.hu/,0.3789,0.6632,,
474831491,FALSE,,finalized,3,6/2/14 19:42,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,4,470791182,finalized,,,Invite Media,,http://invitemedia.com/,yes,,1,,www.invitemedia.com/,0.5,1,,
474831492,FALSE,,finalized,3,6/4/14 22:29,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:09,4,470791186,finalized,United States,,Ionic Media,,http://ionicmedia.com/,yes,,1,,www.ionicmedia.com,0.5294,1,http://www.ionicmedia.com/,
474831493,FALSE,,finalized,3,6/4/14 9:24,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:41,3,470793013,finalized,Germany,,partnersuche.de - Germany,,https://partnersuche.de/,yes,,0.6667,,www.ip-adress.com,0.2222,0.3333,,
474831494,FALSE,,finalized,3,6/4/14 21:25,Other,0.6528,yes,1,website_yes_match,1,,FALSE,5/28/14 21:29,3,470791193,finalized,United States,,iProspect - Detroit,,http://iprospect.com/,yes,,1,,www.iprospect.com/,0.6735,1,www.iprospect.com,
474831495,FALSE,,finalized,3,6/4/14 7:42,Other,0.7157,yes,1,website_yes_match,1,,FALSE,5/28/14 19:09,3,470791194,finalized,Finland,,iProspect-Finland,,http://iprospect.fi/,yes,,1,,www.iprospect.fi,0.6923,1,http://www.iprospect.fi/,
474831496,FALSE,,finalized,4,6/4/14 22:41,Financial Services,0.4421,yes,1,website_yes_match,1,,FALSE,5/28/14 20:02,3,470791195,finalized,Netherlands,,iProspect - Netherlands,,http://iprospect.nl/,yes,,1,,www.iprospect.nl/,0.6809,1,,
474831497,FALSE,,finalized,3,6/4/14 10:29,Auto,0.6452,yes,1,website_yes_match,1,,FALSE,5/28/14 21:43,3,470791205,finalized,,,Ira Motor Group,,http://iracars.com/,yes,,1,,www.iracars.com/,0.3333,1,www.iracars.com,
474831498,FALSE,,finalized,3,6/4/14 9:02,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:00,3,470791206,finalized,Ireland,,Irish Life - Ireland,,http://irishlife.ie/,yes,,1,,www.irishlife.ie/,0.6538,1,irishlife.ie,
474831499,FALSE,,finalized,3,6/4/14 13:21,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:49,3,470791207,finalized,United States,,iRobot Corporation,,http://irobot.com/,yes,,0.65,,www.irobot.com/,0.2275,0.35,www.irobot.com,
474831500,FALSE,,finalized,3,6/4/14 22:35,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:28,3,470791209,finalized,Germany,,ISBANK - Germany,,http://isbank.de/,yes,,1,,www.isbank.de,0.6538,0.6538,,
474831501,FALSE,,finalized,3,6/4/14 14:41,Other,0.7174,yes,1,website_yes_match,1,,FALSE,5/28/14 18:33,3,470791216,finalized,United States,,Isobar US - Boston,,http://isobar.com/,yes,,1,,www.isobar.com/,0.3462,0.6923,www.isobar.net,
474831502,FALSE,,finalized,3,6/4/14 23:03,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:47,3,470791213,finalized,France,,Isobar/Aegis-France,,http://isobar.fr/,yes,,1,,www.isobar.fr,0.3462,1,,
474831503,FALSE,,finalized,3,6/4/14 14:15,Other,0.3463,yes,1,website_yes_match,1,,FALSE,5/28/14 19:20,3,470791218,finalized,Poland,,Isover,,http://isover.ro/,yes,,1,,www.isover.ro/,0.36,0.36,,
474831504,FALSE,,finalized,3,6/4/14 15:09,Other,0.6309,yes,1,website_yes_match,1,,FALSE,5/28/14 19:59,3,470791044,finalized,United States,,Indiana University Health,,http://iuhealth.org/,yes,,1,,www.iuhealth.org/‰Û_,0.3462,0.6538,www.iuhealth.org,
474831505,FALSE,,finalized,3,6/3/14 12:42,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:22,3,470791230,finalized,Germany,,Iven & Hillmann - An LBi Group Company - Germany,,http://iven-hillmann.com/,yes,,1,,www.iven-hillmann.com,0.6538,1,www.iven-hillmann.com,
474831506,FALSE,,finalized,3,6/4/14 22:39,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:53,3,470791234,finalized,Austria,,IXOLIT New Media Development GmbH - Austria,,http://ixolit.com/,yes,,1,,www.ixolit.com,0.3462,0.6923,http://ixolit.com/,
474831507,FALSE,,finalized,3,6/3/14 9:26,Retail,0.7188,yes,1,website_yes_match,1,,FALSE,5/28/14 19:49,3,470791243,finalized,United States,,j2 Global Communications,,http://j2global.com/,yes,,1,,www.j2global.com/,0.3719,0.7025,http://www.j2global.com/j2global/homepage,
474831508,FALSE,,finalized,3,6/3/14 22:05,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:31,3,470791245,finalized,Italy,,Jack Daniels - Italy,,http://jackdaniels.com/,yes,,0.6667,,www.jackdaniels.com,0.2222,0.6667,,
474831509,FALSE,,finalized,3,6/4/14 8:18,Other,0.3861,yes,1,website_yes_match,1,,FALSE,5/28/14 18:35,3,470791246,finalized,United States,,Jack in the box,,http://jackinthebox.com/,yes,,1,,www.jackinthebox.com,0.6538,1,http://www.jackinthebox.com/,
474831510,FALSE,,finalized,3,6/4/14 13:02,Retail,0.6393,yes,1,website_yes_match,1,,FALSE,5/28/14 19:58,3,470791249,finalized,United States,,Jacuzzi,,http://jacuzzi.com/,yes,,1,,www.jacuzzi.com/,0.3478,1,Jacuzzi.com,
474831511,FALSE,,finalized,3,6/4/14 12:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:17,3,470791252,finalized,United Kingdom,,Jagex - United Kingdom,,http://jagex.com/,yes,,1,,www.jagex.com,0.36,1,,
474831512,FALSE,,finalized,3,6/4/14 22:55,Financial Services,0.6844,yes,1,website_yes_match,1,,FALSE,5/28/14 18:33,3,470791254,finalized,,,Jag Tag,,http://jagtag.iupui.edu/,yes,,1,,www.jagtag.iupui.edu/,0.3462,1,,
474831513,FALSE,,finalized,3,6/4/14 8:22,Retail,0.679,yes,1,website_yes_match,1,,FALSE,5/28/14 20:19,3,470791258,finalized,United States,,Jameco,,http://jameco.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?storeId=10001&catalogId=10001&langId=-1,yes,,1,,www.jameco.com,0.3462,0.3462,www.jameco.com,
474831514,FALSE,,finalized,3,6/4/14 21:54,CPG,0.3606,yes,1,website_yes_match,1,,FALSE,5/28/14 18:27,3,470791264,finalized,United States,,Jarrow Formulas,,http://jarrow.com/,yes,,1,,www.jarrow.com,0.6667,1,www.jarrow.com,
474831515,FALSE,,finalized,3,6/4/14 9:34,Other,0.6736,yes,1,website_yes_match,1,,FALSE,5/28/14 18:52,3,470791274,finalized,United States,,JD Power and Associates,,http://jdpower.com/,yes,,1,,www.jdpower.com/,0.3333,1,,
474831516,FALSE,,finalized,3,6/4/14 23:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:36,3,470791276,finalized,France,,Jeconstruisterrecuite- France,,http://jeconstruisterrecuite.com/,yes,,0.7143,,www.jeconstruisterrecuite.com,0.2551,0.7143,www.jeconstruisterrecuite.com,
474831517,FALSE,,finalized,3,6/4/14 23:56,Auto,0.6786,yes,1,website_yes_match,1,,FALSE,5/28/14 19:12,3,470791277,finalized,United States,,Jeep Brand,,http://jeep.com/,yes,,1,,www.jeep.com/,0.3478,0.6522,http://www.jeep.com/,
474831518,FALSE,,finalized,3,6/4/14 10:57,Other,0.6994,yes,1,website_yes_match,1,,FALSE,5/28/14 19:35,3,470791285,finalized,Germany,,Jesta GmbH - Germany,,http://jestadigital.com/,yes,,1,,www.jestadigital.com/,0.6538,1,http://www.jamba.de,
474831519,FALSE,,finalized,3,6/3/14 18:44,Other,0.706,yes,1,website_yes_match,1,,FALSE,5/28/14 19:55,3,470791295,finalized,United States,,Jewish Hospital & St. Mary's HealthCare,,http://jhsmh.org/,yes,,1,,www.jhsmh.org/,0.64,1,www.jhsmh.org/,
474831520,FALSE,,finalized,3,6/4/14 22:31,Other,0.6703,yes,1,website_yes_match,1,,FALSE,5/28/14 20:00,3,470791298,finalized,United States,,JL360 Media,,http://jl360media.com/,yes,,1,,www.jlmedia.com/,0.3462,0.6538,http://www.jl360media.com,
474831521,FALSE,,finalized,3,6/4/14 8:48,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:58,3,470791327,finalized,Ireland,,Johnson & Johnson - Ireland,,http://jnj.com/,yes,,0.65,,www.jnj.com/,0.2275,0.65,www.johnsonsbeauty.co.uk,
474831522,FALSE,,finalized,3,6/4/14 14:55,Retail,0.3665,yes,1,website_yes_match,1,,FALSE,5/28/14 21:45,3,470791300,finalized,Germany,,JNJ - Germany,,http://jnjgermany.de/,yes,,1,,www.jnjgermany.de,0.375,0.75,,
474831523,FALSE,,finalized,3,6/4/14 8:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:03,3,470791303,finalized,United States,,Jobdiagnosis.com,,http://jobdiagnosis.com/,yes,,1,,www.jobdiagnosis.com,0.3478,0.6957,www.jobdiagnosis.com,
474831524,FALSE,,finalized,3,6/4/14 15:04,Other,0.7213,yes,1,website_yes_match,1,,FALSE,5/28/14 21:09,3,470791314,finalized,United States,,Joerns Healthcare,,http://joerns.com/,yes,,1,,www.joerns.com,0.375,1,www.joerns.com,
474831525,FALSE,,finalized,3,6/4/14 9:31,Other,0.6765,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,3,470791317,finalized,,,John Frieda,,http://johnfrieda.com/,yes,,1,,www.johnfrieda.com/,0.3333,0.6667,http://www.johnfrieda.com/,
474831526,FALSE,,finalized,3,6/2/14 20:24,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:06,3,470791320,finalized,United Kingdom,,John Lewis - United Kingdom,,http://johnlewis.com/,yes,,1,,www.johnlewis.com,0.6538,1,http://www.johnlewis.com,
474831527,FALSE,,finalized,3,6/4/14 8:20,CPG,0.3682,yes,1,website_yes_match,1,,FALSE,5/28/14 20:40,3,470791321,finalized,United States,,Johnny Rockets,,http://johnnyrockets.com/,yes,,1,,www.johnnyrockets.com,0.6205,1,www.johnnyrockets.com,
474831528,FALSE,,finalized,3,6/4/14 22:04,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:38,3,470791329,finalized,United States,,Johnsonville Sausage,,http://johnsonville.com/,yes,,1,,www.johnsonville.com,0.3462,0.6923,www.johnsonville.com,
474831529,FALSE,,finalized,3,6/4/14 14:44,Travel,0.658,yes,1,website_yes_match,1,,FALSE,5/28/14 18:39,4,470791336,finalized,United States,,Jordache Enterprises,,http://jordachecorporate.com/,yes,,1,,www.jordachecorporate.com/,0.5143,0.7714,http://www.jordachecorporate.com/2013/index.php,
474831530,FALSE,,finalized,3,6/4/14 14:32,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:59,3,470791337,finalized,United States,,Jos. A. Bank Clothiers,,http://josbank.com/,yes,,1,,www.josbank.com,0.3462,1,www.josbank.com,
474831531,FALSE,,finalized,3,6/4/14 15:05,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:18,3,470791340,finalized,United Kingdom,,Joythestore - United Kingdom,,http://joythestore.com/,yes,,0.6538,,www.joythestore.com/,0.4275,0.6538,www.joythestore.com,
474831532,FALSE,,finalized,3,6/4/14 23:55,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:22,3,470789501,finalized,Italy,,Dialogo - Italy,,http://jsdialog.com/it/,yes,,0.68,,www.jsdialog.com/it/,0.2448,0.68,www.dialogo.it,
474831533,FALSE,,finalized,3,6/4/14 8:10,Travel,0.6789,yes,1,website_yes_match,1,,FALSE,5/28/14 21:05,3,470791257,finalized,United States,,Jamaica Tourist Board,,http://jtbonline.org/,yes,,1,,www.jtbonline.org,0.375,0.6667,http://www.visitjamaica.com/,
474831534,FALSE,,finalized,3,6/4/14 8:54,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:58,3,470791293,finalized,United States,,Jewelry Television,,http://jtv.com/,yes,,1,,www.jtv.com,1,1,http://www.jtv.com/,
474831535,FALSE,,finalized,3,6/4/14 19:41,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:22,3,470791343,finalized,United States,,juhll,,http://juhll.com/,yes,,1,,www.juhll.com/,0.3333,1,http://juhll.com/,
474831536,FALSE,,finalized,3,6/4/14 8:19,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:21,3,470791346,finalized,United States,,Julep.com,,http://julep.com/,yes,,1,,www.julep.com,0.64,1,www.julep.com,
474831537,FALSE,,finalized,3,6/4/14 19:42,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:21,3,470791351,finalized,United States,,Jumpstart Automotive,,http://jumpstartautomotivegroup.com/,yes,,1,,www.jumpstartautomotivegroup.com/,0.3351,1,www.jumpstartauto.com,
474831538,FALSE,,finalized,3,6/4/14 13:34,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:10,3,470791354,finalized,United Kingdom,,Juniper Networks - United Kingdom,,http://juniper.net/,yes,,1,,www.juniper.net/,0.3462,0.6923,,
474831539,FALSE,,finalized,3,6/4/14 15:06,Retail,0.6703,yes,1,website_yes_match,1,,FALSE,5/28/14 20:16,3,470791253,finalized,Germany,,JAG - Just A Game GmbH - Germany,,http://justagame.com/de/company/,yes,,1,,www.justagame.com,0.3462,0.3462,,
474831540,FALSE,,finalized,3,6/4/14 13:05,Retail,0.6273,yes,1,website_yes_match,1,,FALSE,5/28/14 17:58,3,470791358,finalized,United States,,JustFlowers,,http://justflowers.com/,yes,,1,,www.justflowers.com,0.6538,1,www.justflowers.com,
474831541,FALSE,,finalized,3,6/4/14 22:04,Other,0.6655,yes,1,website_yes_match,1,,FALSE,5/28/14 20:32,3,470791366,finalized,United States,,K12.com,,http://k12.com/,yes,,1,,www.k12.com/‰Û_,0.3333,0.6667,http://www.k12.com/,
474831542,FALSE,,finalized,3,6/4/14 8:57,Auto,0.6221,yes,1,website_yes_match,1,,FALSE,5/28/14 19:48,3,470791367,finalized,United States,,K1 Speed Inc,,http://k1speed.com/,yes,,1,,www.k1speed.com/,0.36,1,k1speed.com,
474831543,FALSE,,finalized,4,6/4/14 7:24,Other,0.273,yes,1,website_yes_match,1,,FALSE,5/28/14 21:55,3,470791369,finalized,Germany,,Kabel Deutschland - Germany,,http://kabeldeutschland.com/,yes,,1,,www.kabeldeutschland.com,0.3333,0.6667,,
474831544,FALSE,,finalized,3,6/4/14 15:42,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:27,3,470791371,finalized,Germany,,Kaiser+Kraft Europa GmbH - Germany,,http://kaiserkraft.de/,yes,,1,,www.kaiserkraft.de,0.3462,0.3462,,
474831545,FALSE,,finalized,3,6/5/14 0:05,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:15,3,470791374,finalized,Germany,,kajomi GmbH | eMail- und Online-Marketing - Germany,,http://kajomi.de/,yes,,0.6538,,www.kajomi.de,0.2263,0.6538,http://www.kajomi.de/,
474831546,FALSE,,finalized,3,6/4/14 12:57,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:15,3,470791390,finalized,Germany,,Kaspersky Laps GmbH - Germany,,http://kaspersky.com/,yes,,1,,www.kaspersky.com/,0.3333,0.6667,www.kaspersky.de,
474831547,FALSE,,finalized,3,6/4/14 13:30,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:03,3,470791395,finalized,Germany,,Kausche und Partner Kommunikation GmbH - Germany,,http://kauscheundpartner.de/,yes,,1,,www.kauscheundpartner.de/,0.3333,1,,
474831549,FALSE,,finalized,3,6/4/14 10:36,Other,0.6436,yes,1,website_yes_match,1,,FALSE,5/28/14 18:11,3,470791451,finalized,United States,,Kirshenbaum Bond Senecal & Partners,,http://kbsp.com/,yes,,0.6538,,www.kbsp.com/,0.2263,0.6538,http://www.kbsp.com,
474831550,FALSE,,finalized,3,6/4/14 21:38,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:55,3,470791411,finalized,United States,,Kellogg Company,,http://kelloggcompany.com/,yes,,1,,www.kelloggcompany.com,0.68,1,www.kelloggcompany.com,
474831551,FALSE,,finalized,3,6/4/14 19:45,CPG,0.7368,yes,1,website_yes_match,1,,FALSE,5/28/14 19:37,3,470791410,finalized,Canada,,Kellogg Canada,,http://kelloggs.ca/,yes,,1,,www.kelloggs.ca,0.6923,0.6923,,
474831552,FALSE,,finalized,3,6/4/14 22:29,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:32,3,470791414,finalized,United States,,Kelly Auto,,http://kellyauto.com/,yes,,1,,www.kellyauto.com,0.6538,1,www.kellyauto.com,
474831553,FALSE,,finalized,3,6/4/14 12:41,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:45,3,470791416,finalized,,,Kenmore,,http://kenmore.com/,yes,,1,,www.kenmore.com,0.6667,1,,
474831554,FALSE,,finalized,3,6/4/14 12:44,CPG,0.7073,yes,1,website_yes_match,1,,FALSE,5/28/14 20:24,3,470791427,finalized,United States,,KFC,,http://kfc.com/,yes,,1,,www.kfc.com,0.64,1,kfc.com,
474831555,FALSE,,finalized,3,6/4/14 8:08,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:45,4,470791429,finalized,United States,,KGB Deals,,http://kgbdeals.com/,yes,,1,,www.kgbdeals.com,0.25,0.5,http://www.kgbdeals.com/,
474831556,FALSE,,finalized,3,6/4/14 12:01,Auto,0.6667,yes,1,website_yes_match,1,,FALSE,5/28/14 20:33,3,470791432,finalized,United States,,Kia Motors,,http://kia.com/,yes,,1,,www.kia.com/worldwide/,0.3333,0.6667,www.kiausa.com,
474831557,FALSE,,finalized,3,6/3/14 0:51,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:10,3,470791439,finalized,Germany,,KiK24 e-Commerce GmbH,,http://kik.de/,yes,,1,,www.kik.de,0.64,1,,
474831558,FALSE,,finalized,3,6/4/14 11:40,Financial Services,0.6354,yes,1,website_yes_match,1,,FALSE,5/28/14 20:58,3,470791442,finalized,Spain,,Kimia - Spain,,http://kimia.mobi/,yes,,1,,www.kimia.mobi,0.36,1,,
474831559,FALSE,,finalized,3,6/4/14 7:55,Other,0.6822,yes,1,website_yes_match,1,,FALSE,5/28/14 20:45,3,470791445,finalized,United States,,Kindsight,,http://kindsight.net/,yes,,1,,www.kindsight.net,0.68,1,kindsight.net,
474831560,FALSE,,finalized,3,6/2/14 18:32,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:31,3,470791449,finalized,United Kingdom,,Kingston University - United Kingdom,,http://kingston.ac.uk/,yes,,0.6923,,www.kingston.ac.uk,0.2396,0.6923,,
474831561,FALSE,,finalized,3,6/4/14 8:16,Other,0.6596,yes,1,website_yes_match,1,,FALSE,5/28/14 18:23,3,470791454,finalized,Germany,,Kiss no frog - Germany,,https://kissnofrog.com/,yes,,1,,www.kissnofrog.com,0.3462,0.6538,,
474831562,FALSE,,finalized,3,6/4/14 9:01,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:29,3,470791459,finalized,United States,,Klick Push,,http://klickpush.com/,yes,,1,,www.klickpush.com/,0.6538,1,klickpush.com,
474831563,FALSE,,finalized,3,6/4/14 8:52,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:58,3,470791463,finalized,United Kingdom,,KLM - United Kingdom,,http://klm.com/travel/gb_en/customer_support/customer_support/contact/about/flying_blue.htm,yes,,1,,www.klm.com,0.3333,0.3333,,
474831564,FALSE,,finalized,3,6/3/14 12:35,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:10,3,470791468,finalized,Switzerland,,KOALA S.A. - Switzerland,,http://koala.ch/en/,yes,,1,,www.koala.ch/en,0.3462,0.6538,www.koala.ch,
474831565,FALSE,,finalized,3,6/4/14 21:58,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:15,4,470791469,finalized,Canada,,Kobo Inc.,,http://kobobooks.com/,yes,,1,,www.kobo.com,0.2687,0.5075,kobo.com,
474831566,FALSE,,finalized,3,6/3/14 18:00,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:17,4,470789722,finalized,United States,,Eastman Kodak Company,,http://kodak.com/,yes,,1,,www.kodak.com,0.5143,0.5143,www.kodak.com,
474831567,FALSE,,finalized,3,6/4/14 9:26,CPG,0.3683,yes,1,website_yes_match,1,,FALSE,5/28/14 19:20,3,470791472,finalized,Germany,,Kodak GmbH - Germany,,http://kodak.de/,yes,,1,,www.kodak.de,1,1,www.kodak.de,
474831568,FALSE,,finalized,3,6/4/14 7:32,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:20,3,470787460,finalized,Germany,,Aachener Branchen - Germany,,http://aachenerbranchen.de/,yes,,1,,www.koelnerbranchen.de,0.3404,0.6596,,
474831569,FALSE,,finalized,3,6/4/14 14:20,Retail,0.6364,yes,1,website_yes_match,1,,FALSE,5/28/14 20:18,3,470791476,finalized,United States,,Kohls Corporation,,http://kohlscorporation.com/,yes,,1,,www.kohlscorporation.com/,0.3478,0.6957,www.kohls.com,
